date,region,store_id,product_id,category,price,units_sold,holiday_flag,promotion_flag,inventory
2024-06-25,Delhi,DEL_1,P003,Electronics,55.04,213,0,1,278
2024-06-25,Delhi,DEL_1,P004,Beverages,52.05,79,0,0,124
2024-06-25,Delhi,DEL_1,P005,Cleaning,144.58,162,0,0,233
2024-06-25,Delhi,DEL_2,P001,Grocery,53.32,199,0,0,232
2024-06-25,Delhi,DEL_2,P002,Personal Care,136.08,134,0,0,200
2024-06-25,Delhi,DEL_2,P003,Electronics,151.58,45,0,0,76
2024-06-25,Delhi,DEL_2,P004,Beverages,153.25,166,0,0,207
2024-06-25,Delhi,DEL_2,P005,Cleaning,181.22,115,0,0,201
2024-06-25,Mumbai,MUM_1,P001,Grocery,156.08,80,0,0,137
2024-06-25,Mumbai,MUM_1,P002,Personal Care,99.16,153,0,0,224
2024-06-25,Mumbai,MUM_1,P003,Electronics,183.56,241,0,1,340
2024-06-25,Mumbai,MUM_1,P004,Beverages,177.83,112,0,0,193
2024-06-25,Mumbai,MUM_1,P005,Cleaning,93.27,160,0,0,197
2024-06-25,Mumbai,MUM_2,P001,Grocery,113.43,186,0,0,233
2024-06-25,Mumbai,MUM_2,P002,Personal Care,194.89,73,0,0,85
2024-06-25,Mumbai,MUM_2,P003,Electronics,181.98,100,0,0,140
2024-06-25,Mumbai,MUM_2,P004,Beverages,127.45,84,0,0,178
2024-06-25,Mumbai,MUM_2,P005,Cleaning,178.59,209,0,0,222
2024-06-26,Indore,IND_1,P001,Grocery,30.11,190,0,1,280
2024-06-26,Indore,IND_1,P002,Personal Care,55.85,184,0,0,270
2024-06-26,Indore,IND_1,P003,Electronics,45.94,160,0,0,228
2024-06-26,Indore,IND_1,P004,Beverages,70.48,103,0,1,114
2024-06-26,Indore,IND_1,P005,Cleaning,159.27,96,0,0,118
2024-06-26,Indore,IND_2,P001,Grocery,144.65,155,0,0,219
2024-06-26,Indore,IND_2,P002,Personal Care,139.92,192,0,0,254
2024-06-26,Indore,IND_2,P003,Electronics,38.54,119,0,0,180
2024-06-26,Indore,IND_2,P004,Beverages,187.83,122,0,1,140
2024-06-26,Indore,IND_2,P005,Cleaning,87.12,178,0,0,259
2024-06-26,Delhi,DEL_1,P001,Grocery,186.8,149,0,0,169
2024-06-26,Delhi,DEL_1,P002,Personal Care,126.64,152,0,0,201
2024-06-26,Delhi,DEL_1,P003,Electronics,187.95,174,0,0,194
2024-06-26,Delhi,DEL_1,P004,Beverages,79.73,114,0,0,206
2024-06-26,Delhi,DEL_1,P005,Cleaning,138.31,37,0,0,112
2024-06-26,Delhi,DEL_2,P001,Grocery,135.33,134,0,0,229
2024-06-26,Delhi,DEL_2,P002,Personal Care,77.17,136,0,0,226
2024-06-26,Delhi,DEL_2,P003,Electronics,150.06,124,0,0,191
2024-06-26,Delhi,DEL_2,P004,Beverages,77.28,64,0,0,113
2024-06-26,Delhi,DEL_2,P005,Cleaning,121.97,174,0,1,187
2024-06-26,Mumbai,MUM_1,P001,Grocery,63.74,164,0,0,261
2024-06-26,Mumbai,MUM_1,P002,Personal Care,88.04,65,0,0,141
2024-06-26,Mumbai,MUM_1,P003,Electronics,71.93,134,0,0,153
2024-06-26,Mumbai,MUM_1,P004,Beverages,60.12,88,0,0,177
2024-06-26,Mumbai,MUM_1,P005,Cleaning,163.32,139,0,0,182
2024-06-26,Mumbai,MUM_2,P001,Grocery,175.54,215,0,0,311
2024-06-26,Mumbai,MUM_2,P002,Personal Care,80.16,148,0,0,187
2024-06-26,Mumbai,MUM_2,P003,Electronics,189.84,123,0,0,181
2024-06-26,Mumbai,MUM_2,P004,Beverages,169.82,164,0,0,225
2024-06-26,Mumbai,MUM_2,P005,Cleaning,154.76,142,0,0,156
2024-06-27,Indore,IND_1,P001,Grocery,90.37,169,0,0,196
2024-06-27,Indore,IND_1,P002,Personal Care,48.0,201,0,1,233
2024-06-27,Indore,IND_1,P003,Electronics,148.95,194,0,0,208
2024-06-27,Indore,IND_1,P004,Beverages,46.79,93,0,0,158
2024-06-27,Indore,IND_1,P005,Cleaning,45.67,124,0,0,193
2024-06-27,Indore,IND_2,P001,Grocery,134.88,190,0,1,275
2024-06-27,Indore,IND_2,P002,Personal Care,178.43,145,0,0,185
2024-06-27,Indore,IND_2,P003,Electronics,38.97,58,0,0,107
2024-06-27,Indore,IND_2,P004,Beverages,198.2,194,0,0,283
2024-06-27,Indore,IND_2,P005,Cleaning,91.64,98,0,1,197
2024-06-27,Delhi,DEL_1,P001,Grocery,56.53,158,0,1,181
2024-06-27,Delhi,DEL_1,P002,Personal Care,94.77,145,0,1,181
2024-06-27,Delhi,DEL_1,P003,Electronics,162.86,114,0,0,149
2024-06-27,Delhi,DEL_1,P004,Beverages,189.31,212,0,0,291
2024-06-27,Delhi,DEL_1,P005,Cleaning,141.21,206,0,0,228
2024-06-27,Delhi,DEL_2,P001,Grocery,68.08,199,0,0,227
2024-06-27,Delhi,DEL_2,P002,Personal Care,161.51,111,0,0,155
2024-06-27,Delhi,DEL_2,P003,Electronics,98.55,193,0,1,226
2024-06-27,Delhi,DEL_2,P004,Beverages,134.01,155,0,0,200
2024-06-27,Delhi,DEL_2,P005,Cleaning,100.24,198,0,0,244
2024-06-27,Mumbai,MUM_1,P001,Grocery,41.92,110,0,0,135
2024-06-27,Mumbai,MUM_1,P002,Personal Care,37.13,77,0,0,152
2024-06-27,Mumbai,MUM_1,P003,Electronics,124.7,86,0,0,166
2024-06-27,Mumbai,MUM_1,P004,Beverages,188.83,196,0,1,262
2024-06-27,Mumbai,MUM_1,P005,Cleaning,78.57,177,0,0,231
2024-06-27,Mumbai,MUM_2,P001,Grocery,141.87,139,0,0,152
2024-06-27,Mumbai,MUM_2,P002,Personal Care,160.58,154,0,0,236
2024-06-27,Mumbai,MUM_2,P003,Electronics,82.44,179,0,0,251
2024-06-27,Mumbai,MUM_2,P004,Beverages,76.24,178,0,0,268
2024-06-27,Mumbai,MUM_2,P005,Cleaning,153.82,101,0,0,132
2024-06-28,Indore,IND_1,P001,Grocery,52.51,82,0,0,100
2024-06-28,Indore,IND_1,P002,Personal Care,132.6,63,0,0,145
2024-06-28,Indore,IND_1,P003,Electronics,60.8,124,0,0,163
2024-06-28,Indore,IND_1,P004,Beverages,161.97,132,0,0,166
2024-06-28,Indore,IND_1,P005,Cleaning,165.53,123,0,0,157
2024-06-28,Indore,IND_2,P001,Grocery,142.49,50,0,0,134
2024-06-28,Indore,IND_2,P002,Personal Care,34.03,208,0,1,281
2024-06-28,Indore,IND_2,P003,Electronics,77.21,95,0,0,179
2024-06-28,Indore,IND_2,P004,Beverages,101.4,122,0,0,173
2024-06-28,Indore,IND_2,P005,Cleaning,130.02,166,0,0,265
2024-06-28,Delhi,DEL_1,P001,Grocery,76.79,117,0,0,172
2024-06-28,Delhi,DEL_1,P002,Personal Care,63.06,201,0,0,253
2024-06-28,Delhi,DEL_1,P003,Electronics,166.96,163,0,0,262
2024-06-28,Delhi,DEL_1,P004,Beverages,46.21,138,0,0,194
2024-06-28,Delhi,DEL_1,P005,Cleaning,178.02,211,0,0,272
2024-06-28,Delhi,DEL_2,P001,Grocery,113.73,173,0,0,229
2024-06-28,Delhi,DEL_2,P002,Personal Care,120.09,144,0,0,208
2024-06-28,Delhi,DEL_2,P003,Electronics,56.16,104,0,0,176
2024-06-28,Delhi,DEL_2,P004,Beverages,91.38,70,0,0,109
2024-06-28,Delhi,DEL_2,P005,Cleaning,96.62,184,0,0,236
2024-06-28,Mumbai,MUM_1,P001,Grocery,139.06,52,0,0,134
2024-06-28,Mumbai,MUM_1,P002,Personal Care,69.1,102,0,0,190
2024-06-28,Mumbai,MUM_1,P003,Electronics,170.43,188,0,0,219
2024-06-28,Mumbai,MUM_1,P004,Beverages,144.12,114,0,0,200
2024-06-28,Mumbai,MUM_1,P005,Cleaning,198.74,202,0,0,296
2024-06-28,Mumbai,MUM_2,P001,Grocery,177.24,70,0,0,145
2024-06-28,Mumbai,MUM_2,P002,Personal Care,103.84,109,0,0,134
2024-06-28,Mumbai,MUM_2,P003,Electronics,64.26,217,0,1,314
2024-06-28,Mumbai,MUM_2,P004,Beverages,169.96,61,0,0,82
2024-06-28,Mumbai,MUM_2,P005,Cleaning,36.82,207,0,1,281
2024-06-29,Indore,IND_1,P001,Grocery,140.86,183,0,0,211
2024-06-29,Indore,IND_1,P002,Personal Care,51.41,191,0,1,267
2024-06-29,Indore,IND_1,P003,Electronics,85.14,146,0,0,165
2024-06-29,Indore,IND_1,P004,Beverages,147.7,120,0,0,171
2024-06-29,Indore,IND_1,P005,Cleaning,72.68,76,0,0,112
2024-06-29,Indore,IND_2,P001,Grocery,154.81,127,0,0,202
2024-06-29,Indore,IND_2,P002,Personal Care,99.93,122,0,0,167
2024-06-29,Indore,IND_2,P003,Electronics,59.69,134,0,0,221
2024-06-29,Indore,IND_2,P004,Beverages,97.64,204,0,1,237
2024-06-29,Indore,IND_2,P005,Cleaning,91.67,179,0,0,206
2024-06-29,Delhi,DEL_1,P001,Grocery,51.67,120,0,1,165
2024-06-29,Delhi,DEL_1,P002,Personal Care,198.55,171,0,0,260
2024-06-29,Delhi,DEL_1,P003,Electronics,199.05,162,0,0,189
2024-06-29,Delhi,DEL_1,P004,Beverages,128.8,175,0,0,200
2024-06-29,Delhi,DEL_1,P005,Cleaning,67.04,150,0,0,237
2024-06-29,Delhi,DEL_2,P001,Grocery,153.89,120,0,0,143
2024-06-29,Delhi,DEL_2,P002,Personal Care,51.65,67,0,0,103
2024-06-29,Delhi,DEL_2,P003,Electronics,98.34,181,0,0,268
2024-06-29,Delhi,DEL_2,P004,Beverages,50.1,88,0,0,151
2024-06-29,Delhi,DEL_2,P005,Cleaning,45.66,191,0,1,284
2024-06-29,Mumbai,MUM_1,P001,Grocery,126.18,112,0,0,187
2024-06-29,Mumbai,MUM_1,P002,Personal Care,133.21,155,0,0,236
2024-06-29,Mumbai,MUM_1,P003,Electronics,46.14,135,0,0,198
2024-06-29,Mumbai,MUM_1,P004,Beverages,178.52,129,0,1,205
2024-06-29,Mumbai,MUM_1,P005,Cleaning,168.12,158,0,0,251
2024-06-29,Mumbai,MUM_2,P001,Grocery,145.97,149,0,0,218
2024-06-29,Mumbai,MUM_2,P002,Personal Care,51.82,169,0,0,197
2024-06-29,Mumbai,MUM_2,P003,Electronics,154.14,180,0,0,202
2024-06-29,Mumbai,MUM_2,P004,Beverages,34.37,122,0,0,174
2024-06-29,Mumbai,MUM_2,P005,Cleaning,63.36,90,0,0,189
2024-06-30,Indore,IND_1,P001,Grocery,48.37,105,0,0,170
2024-06-30,Indore,IND_1,P002,Personal Care,39.69,49,0,0,137
2024-06-30,Indore,IND_1,P003,Electronics,122.54,120,0,0,175
2024-06-30,Indore,IND_1,P004,Beverages,131.76,113,0,0,194
2024-06-30,Indore,IND_1,P005,Cleaning,129.13,158,0,0,218
2024-06-30,Indore,IND_2,P001,Grocery,184.93,154,0,0,243
2024-06-30,Indore,IND_2,P002,Personal Care,39.67,176,0,0,192
2024-06-30,Indore,IND_2,P003,Electronics,107.21,74,0,0,111
2024-06-30,Indore,IND_2,P004,Beverages,128.55,90,0,0,113
2024-06-30,Indore,IND_2,P005,Cleaning,57.53,65,0,0,141
2024-06-30,Delhi,DEL_1,P001,Grocery,106.8,139,0,0,237
2024-06-30,Delhi,DEL_1,P002,Personal Care,100.52,111,0,0,173
2024-06-30,Delhi,DEL_1,P003,Electronics,105.15,119,0,0,169
2024-06-30,Delhi,DEL_1,P004,Beverages,60.69,175,0,0,234
2024-06-30,Delhi,DEL_1,P005,Cleaning,98.25,57,0,0,70
2024-06-30,Delhi,DEL_2,P001,Grocery,154.84,39,0,0,49
2024-06-30,Delhi,DEL_2,P002,Personal Care,37.13,79,0,0,124
2024-06-30,Delhi,DEL_2,P003,Electronics,121.85,68,0,0,109
2024-06-30,Delhi,DEL_2,P004,Beverages,184.36,80,0,0,120
2024-06-30,Delhi,DEL_2,P005,Cleaning,131.27,99,0,0,154
2024-06-30,Mumbai,MUM_1,P001,Grocery,158.37,171,0,0,246
2024-06-30,Mumbai,MUM_1,P002,Personal Care,137.12,81,0,1,180
2024-06-30,Mumbai,MUM_1,P003,Electronics,77.1,65,0,1,118
2024-06-30,Mumbai,MUM_1,P004,Beverages,36.85,125,0,0,152
2024-06-30,Mumbai,MUM_1,P005,Cleaning,128.71,117,0,1,153
2024-06-30,Mumbai,MUM_2,P001,Grocery,88.11,147,0,1,185
2024-06-30,Mumbai,MUM_2,P002,Personal Care,77.66,59,0,0,112
2024-06-30,Mumbai,MUM_2,P003,Electronics,39.28,158,0,0,226
2024-06-30,Mumbai,MUM_2,P004,Beverages,63.47,145,0,0,242
2024-06-30,Mumbai,MUM_2,P005,Cleaning,124.3,228,0,1,279
2024-07-01,Indore,IND_1,P001,Grocery,163.35,112,0,0,160
2024-07-01,Indore,IND_1,P002,Personal Care,132.87,162,0,0,220
2024-07-01,Indore,IND_1,P003,Electronics,127.17,102,0,0,150
2024-07-01,Indore,IND_1,P004,Beverages,93.55,164,0,0,176
2024-07-01,Indore,IND_1,P005,Cleaning,61.36,82,0,0,168
2024-07-01,Indore,IND_2,P001,Grocery,191.91,78,0,1,171
2024-07-01,Indore,IND_2,P002,Personal Care,110.65,109,0,0,185
2024-07-01,Indore,IND_2,P003,Electronics,179.27,167,0,0,247
2024-07-01,Indore,IND_2,P004,Beverages,46.66,102,0,0,112
2024-07-01,Indore,IND_2,P005,Cleaning,86.17,170,0,0,268
2024-07-01,Delhi,DEL_1,P001,Grocery,189.28,177,0,1,209
2024-07-01,Delhi,DEL_1,P002,Personal Care,198.22,81,0,0,108
2024-07-01,Delhi,DEL_1,P003,Electronics,187.77,94,0,0,130
2024-07-01,Delhi,DEL_1,P004,Beverages,160.22,137,0,0,192
2024-07-01,Delhi,DEL_1,P005,Cleaning,198.05,192,0,0,246
2024-07-01,Delhi,DEL_2,P001,Grocery,70.28,167,0,0,258
2024-07-01,Delhi,DEL_2,P002,Personal Care,165.58,106,0,0,192
2024-07-01,Delhi,DEL_2,P003,Electronics,77.7,195,0,0,239
2024-07-01,Delhi,DEL_2,P004,Beverages,85.24,55,0,0,129
2024-07-01,Delhi,DEL_2,P005,Cleaning,99.64,106,0,1,197
2024-07-01,Mumbai,MUM_1,P001,Grocery,167.78,88,0,0,146
2024-07-01,Mumbai,MUM_1,P002,Personal Care,192.72,213,0,1,262
2024-07-01,Mumbai,MUM_1,P003,Electronics,123.26,125,0,0,162
2024-07-01,Mumbai,MUM_1,P004,Beverages,144.83,96,0,0,177
2024-07-01,Mumbai,MUM_1,P005,Cleaning,56.99,148,0,1,222
2024-07-01,Mumbai,MUM_2,P001,Grocery,90.24,133,0,0,185
2024-07-01,Mumbai,MUM_2,P002,Personal Care,149.12,148,0,0,178
2024-07-01,Mumbai,MUM_2,P003,Electronics,110.2,121,0,0,174
2024-07-01,Mumbai,MUM_2,P004,Beverages,65.72,188,0,0,203
2024-07-01,Mumbai,MUM_2,P005,Cleaning,86.2,127,0,0,167
2024-07-02,Indore,IND_1,P001,Grocery,63.28,77,0,0,103
2024-07-02,Indore,IND_1,P002,Personal Care,147.98,106,0,0,156
2024-07-02,Indore,IND_1,P003,Electronics,114.36,82,0,0,157
2024-07-02,Indore,IND_1,P004,Beverages,190.05,138,0,0,171
2024-07-02,Indore,IND_1,P005,Cleaning,35.26,173,0,0,244
2024-07-02,Indore,IND_2,P001,Grocery,139.15,137,0,0,235
2024-07-02,Indore,IND_2,P002,Personal Care,83.73,78,0,0,88
2024-07-02,Indore,IND_2,P003,Electronics,85.66,131,0,0,195
2024-07-02,Indore,IND_2,P004,Beverages,95.4,70,0,0,127
2024-07-02,Indore,IND_2,P005,Cleaning,60.15,86,0,0,125
2024-07-02,Delhi,DEL_1,P001,Grocery,151.53,155,0,0,179
2024-07-02,Delhi,DEL_1,P002,Personal Care,95.87,182,0,1,200
2024-07-02,Delhi,DEL_1,P003,Electronics,79.9,226,0,0,253
2024-07-02,Delhi,DEL_1,P004,Beverages,180.61,60,0,1,111
2024-07-02,Delhi,DEL_1,P005,Cleaning,155.11,159,0,0,179
2024-07-02,Delhi,DEL_2,P001,Grocery,67.51,186,0,0,231
2024-07-02,Delhi,DEL_2,P002,Personal Care,115.01,153,0,0,222
2024-07-02,Delhi,DEL_2,P003,Electronics,65.65,166,0,1,198
2024-07-02,Delhi,DEL_2,P004,Beverages,95.61,131,0,0,195
2024-07-02,Delhi,DEL_2,P005,Cleaning,52.22,48,0,0,127
2024-07-02,Mumbai,MUM_1,P001,Grocery,92.38,143,0,0,235
2024-07-02,Mumbai,MUM_1,P002,Personal Care,97.71,186,0,0,257
2024-07-02,Mumbai,MUM_1,P003,Electronics,163.18,137,0,1,181
2024-07-02,Mumbai,MUM_1,P004,Beverages,173.84,166,0,0,182
2024-07-02,Mumbai,MUM_1,P005,Cleaning,34.35,178,0,0,259
2024-07-02,Mumbai,MUM_2,P001,Grocery,44.01,131,0,0,182
2024-07-02,Mumbai,MUM_2,P002,Personal Care,122.81,92,0,1,126
2024-07-02,Mumbai,MUM_2,P003,Electronics,185.01,191,0,0,229
2024-07-02,Mumbai,MUM_2,P004,Beverages,85.79,108,0,0,145
2024-07-02,Mumbai,MUM_2,P005,Cleaning,166.41,157,0,1,217
2024-07-03,Indore,IND_1,P001,Grocery,191.91,162,0,0,191
2024-07-03,Indore,IND_1,P002,Personal Care,79.2,128,0,0,146
2024-07-03,Indore,IND_1,P003,Electronics,197.72,123,0,0,135
2024-07-03,Indore,IND_1,P004,Beverages,58.71,98,0,0,108
2024-07-03,Indore,IND_1,P005,Cleaning,110.83,171,0,1,213
2024-07-03,Indore,IND_2,P001,Grocery,62.16,170,0,0,260
2024-07-03,Indore,IND_2,P002,Personal Care,108.35,73,0,1,96
2024-07-03,Indore,IND_2,P003,Electronics,144.07,148,0,0,174
2024-07-03,Indore,IND_2,P004,Beverages,81.72,144,0,0,232
2024-07-03,Indore,IND_2,P005,Cleaning,42.06,95,0,0,140
2024-07-03,Delhi,DEL_1,P001,Grocery,69.62,96,0,0,118
2024-07-03,Delhi,DEL_1,P002,Personal Care,195.88,132,0,0,223
2024-07-03,Delhi,DEL_1,P003,Electronics,104.91,114,0,1,125
2024-07-03,Delhi,DEL_1,P004,Beverages,42.47,95,0,0,188
2024-07-03,Delhi,DEL_1,P005,Cleaning,101.77,71,0,0,160
2024-07-03,Delhi,DEL_2,P001,Grocery,73.63,140,0,0,188
2024-07-03,Delhi,DEL_2,P002,Personal Care,84.55,134,0,0,216
2024-07-03,Delhi,DEL_2,P003,Electronics,101.18,28,0,0,123
2024-07-03,Delhi,DEL_2,P004,Beverages,173.46,164,0,0,174
2024-07-03,Delhi,DEL_2,P005,Cleaning,50.25,140,0,0,176
2024-07-03,Mumbai,MUM_1,P001,Grocery,93.72,88,0,0,157
2024-07-03,Mumbai,MUM_1,P002,Personal Care,199.04,123,0,0,220
2024-07-03,Mumbai,MUM_1,P003,Electronics,36.62,91,0,0,143
2024-07-03,Mumbai,MUM_1,P004,Beverages,144.85,123,0,0,150
2024-07-03,Mumbai,MUM_1,P005,Cleaning,177.23,151,0,0,178
2024-07-03,Mumbai,MUM_2,P001,Grocery,197.77,116,0,0,174
2024-07-03,Mumbai,MUM_2,P002,Personal Care,175.78,215,0,0,271
2024-07-03,Mumbai,MUM_2,P003,Electronics,98.59,178,0,0,207
2024-07-03,Mumbai,MUM_2,P004,Beverages,170.68,93,0,0,188
2024-07-03,Mumbai,MUM_2,P005,Cleaning,124.44,150,0,0,221
2024-07-04,Indore,IND_1,P001,Grocery,94.07,173,0,1,247
2024-07-04,Indore,IND_1,P002,Personal Care,192.08,169,0,0,195
2024-07-04,Indore,IND_1,P003,Electronics,83.49,162,0,0,190
2024-07-04,Indore,IND_1,P004,Beverages,85.47,169,0,0,179
2024-07-04,Indore,IND_1,P005,Cleaning,169.61,110,0,0,180
2024-07-04,Indore,IND_2,P001,Grocery,112.08,117,0,0,200
2024-07-04,Indore,IND_2,P002,Personal Care,115.42,72,0,0,160
2024-07-04,Indore,IND_2,P003,Electronics,179.33,160,0,1,185
2024-07-04,Indore,IND_2,P004,Beverages,57.18,55,0,0,76
2024-07-04,Indore,IND_2,P005,Cleaning,165.39,112,0,0,122
2024-07-04,Delhi,DEL_1,P001,Grocery,56.48,185,0,0,217
2024-07-04,Delhi,DEL_1,P002,Personal Care,76.58,114,0,1,150
2024-07-04,Delhi,DEL_1,P003,Electronics,89.9,158,0,0,247
2024-07-04,Delhi,DEL_1,P004,Beverages,196.81,155,0,0,193
2024-07-04,Delhi,DEL_1,P005,Cleaning,88.24,124,0,0,174
2024-07-04,Delhi,DEL_2,P001,Grocery,186.0,142,0,1,182
2024-07-04,Delhi,DEL_2,P002,Personal Care,167.41,78,0,0,93
2024-07-04,Delhi,DEL_2,P003,Electronics,90.51,208,0,0,277
2024-07-04,Delhi,DEL_2,P004,Beverages,52.49,117,0,0,167
2024-07-04,Delhi,DEL_2,P005,Cleaning,119.43,102,0,0,192
2024-07-04,Mumbai,MUM_1,P001,Grocery,62.84,183,0,0,205
2024-07-04,Mumbai,MUM_1,P002,Personal Care,88.3,35,0,0,107
2024-07-04,Mumbai,MUM_1,P003,Electronics,127.88,83,0,1,130
2024-07-04,Mumbai,MUM_1,P004,Beverages,64.37,167,0,0,193
2024-07-04,Mumbai,MUM_1,P005,Cleaning,69.37,159,0,1,177
2024-07-04,Mumbai,MUM_2,P001,Grocery,88.28,98,0,0,147
2024-07-04,Mumbai,MUM_2,P002,Personal Care,151.5,197,0,0,223
2024-07-04,Mumbai,MUM_2,P003,Electronics,63.23,164,0,0,218
2024-07-04,Mumbai,MUM_2,P004,Beverages,85.73,195,0,0,213
2024-07-04,Mumbai,MUM_2,P005,Cleaning,83.39,71,0,0,170
2024-07-05,Indore,IND_1,P001,Grocery,186.27,157,0,0,169
2024-07-05,Indore,IND_1,P002,Personal Care,89.78,102,0,1,144
2024-07-05,Indore,IND_1,P003,Electronics,103.25,197,0,0,278
2024-07-05,Indore,IND_1,P004,Beverages,164.97,82,0,1,137
2024-07-05,Indore,IND_1,P005,Cleaning,156.08,124,0,1,143
2024-07-05,Indore,IND_2,P001,Grocery,40.63,139,0,0,154
2024-07-05,Indore,IND_2,P002,Personal Care,137.91,105,0,0,185
2024-07-05,Indore,IND_2,P003,Electronics,112.4,115,0,0,191
2024-07-05,Indore,IND_2,P004,Beverages,194.44,37,0,0,58
2024-07-05,Indore,IND_2,P005,Cleaning,193.56,88,0,0,185
2024-07-05,Delhi,DEL_1,P001,Grocery,145.71,209,0,0,266
2024-07-05,Delhi,DEL_1,P002,Personal Care,123.61,77,0,0,89
2024-07-05,Delhi,DEL_1,P003,Electronics,113.7,123,0,0,176
2024-07-05,Delhi,DEL_1,P004,Beverages,140.24,137,0,0,168
2024-07-05,Delhi,DEL_1,P005,Cleaning,48.39,187,0,1,244
2024-07-05,Delhi,DEL_2,P001,Grocery,129.27,66,0,0,123
2024-07-05,Delhi,DEL_2,P002,Personal Care,90.54,173,0,0,205
2024-07-05,Delhi,DEL_2,P003,Electronics,164.13,176,0,0,255
2024-07-05,Delhi,DEL_2,P004,Beverages,66.0,205,0,0,302
2024-07-05,Delhi,DEL_2,P005,Cleaning,155.59,75,0,0,94
2024-07-05,Mumbai,MUM_1,P001,Grocery,188.13,77,0,0,87
2024-07-05,Mumbai,MUM_1,P002,Personal Care,125.95,179,0,0,273
2024-07-05,Mumbai,MUM_1,P003,Electronics,134.92,99,0,1,114
2024-07-05,Mumbai,MUM_1,P004,Beverages,62.64,177,0,0,198
2024-07-05,Mumbai,MUM_1,P005,Cleaning,113.26,194,0,0,288
2024-07-05,Mumbai,MUM_2,P001,Grocery,166.88,145,0,0,230
2024-07-05,Mumbai,MUM_2,P002,Personal Care,116.14,135,0,1,183
2024-07-05,Mumbai,MUM_2,P003,Electronics,181.88,197,0,0,207
2024-07-05,Mumbai,MUM_2,P004,Beverages,153.2,135,0,1,206
2024-07-05,Mumbai,MUM_2,P005,Cleaning,32.04,80,0,0,113
2024-07-06,Indore,IND_1,P001,Grocery,85.18,233,0,0,281
2024-07-06,Indore,IND_1,P002,Personal Care,112.19,111,0,0,196
2024-07-06,Indore,IND_1,P003,Electronics,70.77,152,0,0,187
2024-07-06,Indore,IND_1,P004,Beverages,109.26,122,0,0,183
2024-07-06,Indore,IND_1,P005,Cleaning,102.24,78,0,0,172
2024-07-06,Indore,IND_2,P001,Grocery,72.65,124,0,0,168
2024-07-06,Indore,IND_2,P002,Personal Care,176.34,176,0,0,215
2024-07-06,Indore,IND_2,P003,Electronics,92.36,171,0,0,246
2024-07-06,Indore,IND_2,P004,Beverages,194.91,76,0,1,104
2024-07-06,Indore,IND_2,P005,Cleaning,146.48,86,0,0,149
2024-07-06,Delhi,DEL_1,P001,Grocery,58.86,82,0,0,148
2024-07-06,Delhi,DEL_1,P002,Personal Care,123.05,51,0,0,143
2024-07-06,Delhi,DEL_1,P003,Electronics,88.36,205,0,1,216
2024-07-06,Delhi,DEL_1,P004,Beverages,32.72,149,0,1,244
2024-07-06,Delhi,DEL_1,P005,Cleaning,148.14,185,0,0,210
2024-07-06,Delhi,DEL_2,P001,Grocery,35.99,132,0,0,173
2024-07-06,Delhi,DEL_2,P002,Personal Care,57.3,108,0,0,167
2024-07-06,Delhi,DEL_2,P003,Electronics,173.65,70,0,0,119
2024-07-06,Delhi,DEL_2,P004,Beverages,98.4,200,0,0,274
2024-07-06,Delhi,DEL_2,P005,Cleaning,65.54,123,0,0,172
2024-07-06,Mumbai,MUM_1,P001,Grocery,65.02,152,0,1,186
2024-07-06,Mumbai,MUM_1,P002,Personal Care,31.49,152,0,0,170
2024-07-06,Mumbai,MUM_1,P003,Electronics,121.52,104,0,1,190
2024-07-06,Mumbai,MUM_1,P004,Beverages,105.7,109,0,0,196
2024-07-06,Mumbai,MUM_1,P005,Cleaning,46.87,90,0,0,150
2024-07-06,Mumbai,MUM_2,P001,Grocery,64.82,173,0,0,187
2024-07-06,Mumbai,MUM_2,P002,Personal Care,97.85,79,0,0,113
2024-07-06,Mumbai,MUM_2,P003,Electronics,98.88,163,0,0,239
2024-07-06,Mumbai,MUM_2,P004,Beverages,138.86,122,0,1,209
2024-07-06,Mumbai,MUM_2,P005,Cleaning,96.94,90,0,0,141
2024-07-07,Indore,IND_1,P001,Grocery,187.13,127,0,0,226
2024-07-07,Indore,IND_1,P002,Personal Care,50.1,165,0,1,209
2024-07-07,Indore,IND_1,P003,Electronics,128.13,164,0,0,195
2024-07-07,Indore,IND_1,P004,Beverages,43.17,132,0,0,212
2024-07-07,Indore,IND_1,P005,Cleaning,73.59,203,0,1,252
2024-07-07,Indore,IND_2,P001,Grocery,82.82,167,0,0,266
2024-07-07,Indore,IND_2,P002,Personal Care,128.95,202,0,0,241
2024-07-07,Indore,IND_2,P003,Electronics,194.34,133,0,0,191
2024-07-07,Indore,IND_2,P004,Beverages,48.9,139,0,0,201
2024-07-07,Indore,IND_2,P005,Cleaning,40.57,101,0,1,147
2024-07-07,Delhi,DEL_1,P001,Grocery,98.29,79,0,0,106
2024-07-07,Delhi,DEL_1,P002,Personal Care,59.86,112,0,0,140
2024-07-07,Delhi,DEL_1,P003,Electronics,110.18,172,0,0,250
2024-07-07,Delhi,DEL_1,P004,Beverages,31.21,87,0,0,173
2024-07-07,Delhi,DEL_1,P005,Cleaning,38.92,44,0,0,138
2024-07-07,Delhi,DEL_2,P001,Grocery,160.2,208,0,0,286
2024-07-07,Delhi,DEL_2,P002,Personal Care,33.31,81,0,0,153
2024-07-07,Delhi,DEL_2,P003,Electronics,79.34,219,0,0,306
